chirp_mass mass_ratio a_1 a_2 tilt_1 tilt_2 phi_12 phi_jl luminosity_distance dec ra cos_theta_jn psi phase lambda_1 lambda_2 geocent_time
1.1014541703065923 0.8706560216235072 0.0 0.0 0.0 0.0 0.0 0.0 44.59510190285509 0.6365986318498607 3.551109728713385 -0.5061842020829529 2.6154660363422875 2.3187176082934338 411.93136590222946 972.7118285468396 100.0
1.1879251006875182 0.9285370729909638 0.0 0.0 0.0 0.0 0.0 0.0 44.59510190285509 -0.341753610465511 2.178516447885798 -0.9982760805576703 6.155204996318157 5.302796029559122 309.7933853163394 503.06819116464766 100.0
1.2342151864174071 0.8789114517862537 0.0 0.0 0.0 0.0 0.0 0.0 44.59510190285509 -1.090417849247788 1.99290756871288 0.18155719242993448 3.3393944635023773 0.11984240184903461 195.81080582538956 468.84104868112206 100.0
1.113636308125248 0.8789217497376384 0.0 0.0 0.0 0.0 0.0 0.0 44.59510190285509 -0.1405619333562358 0.7753002983932475 -0.5420417198389568 4.666877919496436 3.0846609326914254 395.5814818417988 885.895114329486 100.0
1.1700631814818934 0.8060427563388183 0.0 0.0 0.0 0.0 0.0 0.0 44.59510190285509 0.7329849635237904 4.614598668125112 -0.29297785642733837 1.215300700162117 4.244666462855885 209.37044551764944 849.9656029564031 100.0
