1.372079028346781859e+00 1.204908875764959285e-18
1.376299348524477217e+00 6.448356539699201413e-19
1.380532649807512779e+00 3.786655981878701986e-19
1.384778972123924978e+00 3.006582219991734776e-19
1.389038355524562451e+00 2.222047723537578692e-19
1.393310840183464627e+00 1.773759442617359965e-19
1.397596466398240977e+00 1.487348895607320401e-19
1.401895274590450713e+00 1.201801639512343206e-19
1.406207305305983812e+00 1.014646575541501951e-19
1.410532599215443383e+00 8.748047840366659140e-20
1.414871197114529799e+00 7.356312672629422778e-20
1.419223139924425503e+00 6.373008584588788776e-20
1.423588468692180253e+00 5.588163476956541971e-20
1.427967224591099038e+00 4.807537711208461977e-20
1.432359448921129541e+00 4.229492532103761008e-20
1.436765183109252941e+00 3.751003998529956196e-20
1.441184468709873379e+00 3.275242817574038474e-20
1.445617347405210751e+00 2.911474106028077268e-20
1.450063861005693067e+00 2.603370110311268517e-20
1.454524051450352129e+00 2.297097988452852986e-20
1.458997960807217220e+00 2.056440252930640544e-20
1.463485631273713672e+00 1.847093321403829396e-20
1.467987105177059881e+00 1.639694782221183913e-20
1.472502424974666990e+00 1.474436525997118325e-20
1.477031633254538345e+00 1.330757249766301312e-20
1.481574772735672285e+00 1.188464468377142007e-20
1.486131886268465596e+00 1.073494830429791293e-20
1.490703016835115413e+00 9.726834037633210976e-21
1.495288207550027115e+00 8.728818971637791482e-21
1.499887501660219113e+00 7.913309701865463350e-21
1.504500942545731856e+00 7.193485360558865719e-21
1.509128573720036837e+00 6.481164215844078225e-21
1.513770438830446263e+00 5.893655888395098046e-21
1.518426581658525620e+00 5.372352168370995307e-21
1.523097046120506004e+00 4.856721520044124702e-21
1.527781876267699346e+00 4.427426026308755283e-21
1.532481116286912304e+00 4.043471241151875711e-21
1.537194810500864151e+00 3.664232488575929939e-21
1.541923003368604439e+00 3.346860355052963042e-21
1.546665739485932889e+00 3.063175607917710042e-21
1.551423063585819051e+00 2.783168842286878406e-21
1.556195020538825080e+00 2.547497052398062175e-21
1.560981655353528730e+00 2.336263647537955353e-21
1.565783013176946792e+00 2.127945452347039108e-21
1.570599139294962976e+00 1.951748719285012087e-21
1.575430079132753569e+00 1.793483512193262845e-21
1.580275878255216426e+00 1.637569055211758315e-21
1.585136582367399738e+00 1.505142761319922438e-21
1.590012237314935017e+00 1.386003936911580778e-21
1.594902889084467645e+00 1.268796123481720330e-21
1.599808583804091633e+00 1.169651046889731906e-21
1.604729367743785051e+00 1.081953687950117712e-21
1.609665287315844573e+00 9.954984885579796150e-22
1.614616389075325564e+00 9.215886728670109919e-22
1.619582719720480180e+00 8.548936988785480072e-22
1.624564326093196565e+00 7.892766570442238909e-22
1.629561255179443391e+00 7.330495876387143938e-22
1.634573554109710614e+00 6.823077952920661525e-22
1.639601270159454671e+00 6.325171984397154425e-22
1.644644450749545239e+00 5.897756792019226415e-22
1.649703143446711762e+00 5.512218648814565922e-22
1.654777395963991538e+00 5.135156214040755572e-22
1.659867256161181359e+00 4.811038667396724055e-22
1.664972772045287153e+00 4.518936465925015211e-22
1.670093991770977837e+00 4.234384089600958819e-22
1.675230963641039628e+00 3.993126633556040379e-22
1.680383736106830561e+00 3.785108707022414330e-22
1.685552357768738352e+00 3.581382047129752003e-22
1.690736877376639136e+00 3.405326087075876702e-22
1.695937343830356436e+00 3.246097620021990812e-22
1.701153806180122352e+00 3.090714642883399505e-22
1.706386313627040963e+00 2.955987952411224145e-22
1.711634915523551737e+00 2.834018583654368267e-22
1.716899661373895158e+00 2.715379577405137780e-22
1.722180600834579911e+00 2.612000598734187072e-22
1.727477783714851167e+00 2.518183267211181937e-22
1.732791259977159992e+00 2.427151816423908066e-22
1.738121079737634744e+00 2.347264470061475785e-22
1.743467293266554252e+00 2.274456116376349749e-22
1.748829950988821658e+00 2.203906407174329509e-22
1.754209103484439147e+00 2.141150037709669193e-22
1.759604801488986903e+00 2.082993122629540886e-22
1.765017095894099386e+00 2.026812476912381266e-22
1.770446037747947621e+00 1.976537011739258218e-22
1.775891678255718809e+00 1.930147798174963473e-22
1.781354068780100164e+00 1.885281239752833715e-22
1.786833260841763416e+00 1.844588451925536292e-22
1.792329306119850640e+00 1.806686012030525261e-22
1.797842256452461207e+00 1.769948175816883343e-22
1.803372163837141606e+00 1.736154808534895923e-22
1.808919080431374837e+00 1.704366243385063717e-22
1.814483058553073125e+00 1.673470517492876234e-22
1.820064150681071524e+00 1.644658771257147772e-22
1.825662409455622193e+00 1.617296916233759886e-22
1.831277887678891325e+00 1.590627218578296747e-22
1.836910638315456978e+00 1.565761897264402482e-22
1.842560714492808671e+00 1.542589495442504124e-22
1.848228169501848761e+00 1.519746870367836141e-22
1.853913056797394709e+00 1.497821035227553218e-22
1.859615429998683345e+00 1.476551949292908927e-22
1.865335342889876902e+00 1.455578960613747198e-22
1.871072849420569950e+00 1.435324290019336041e-22
1.876828003706298098e+00 1.415601995823634990e-22
1.882600860029048917e+00 1.396148845204435506e-22
1.888391472837773533e+00 1.377268919070325960e-22
1.894199896748900436e+00 1.358829018722425162e-22
1.900026186546850404e+00 1.340636474301623685e-22
1.905870397184552978e+00 1.322910551138198415e-22
1.911732583783966266e+00 1.305555606920111827e-22
1.917612801636594311e+00 1.288430154813799058e-22
1.923511106204010668e+00 1.271702400527815847e-22
1.929427553118380434e+00 1.255311420985053069e-22
1.935362198182986049e+00 1.239129145474116483e-22
1.941315097372752208e+00 1.223271371230960652e-22
1.947286306834774328e+00 1.207689001952641725e-22
1.953275882888849679e+00 1.192304447914035997e-22
1.959283882028005852e+00 1.177202190012371855e-22
1.965310360919035437e+00 1.162346272080678698e-22
1.971355376403029824e+00 1.147678457924598903e-22
1.977418985495916104e+00 1.133260357592227120e-22
1.983501245388993750e+00 1.119065520936777308e-22
1.989602213449474410e+00 1.105050015138195369e-22
1.995721947221023473e+00 1.091258719782676812e-22
2.001860504424302523e+00 1.077672074956249056e-22
2.008017942957513569e+00 1.064256745220328897e-22
2.014194320896945722e+00 1.051026743168120813e-22
2.020389696497520760e+00 1.037953938526118790e-22
2.026604128193346899e+00 1.025056045672476076e-22
2.032837674598265476e+00 1.012354016944804737e-22
2.039090394506406501e+00 9.998355913374873701e-23
2.045362346892741545e+00 9.874817300709719786e-23
2.051653590913641967e+00 9.753061804554430092e-23
2.057964185907435350e+00 9.633002633943721185e-23
2.064294191394965061e+00 9.514500895122326042e-23
2.070643667080152905e+00 9.397644954749395669e-23
2.077012672850560016e+00 9.282372460339091944e-23
2.083401268777955284e+00 9.168580411818249916e-23
2.089809515118877581e+00 9.056323735989875931e-23
2.096237472315208183e+00 8.945556803893904576e-23
2.102685200994737880e+00 8.836201736762149907e-23
2.109152761971740730e+00 8.728283450236466414e-23
2.115640216247546501e+00 8.621761241334180832e-23
2.122147625011115757e+00 8.516593546708438677e-23
2.128675049639618067e+00 8.412796013716877018e-23
2.135222551699011539e+00 8.310341789180292116e-23
2.141790192944620586e+00 8.209183315249081498e-23
2.148378035321721224e+00 8.109325679761690821e-23
2.154986140966124619e+00 8.010747926933738650e-23
2.161614572204762386e+00 7.913411745325482857e-23
2.168263391556274566e+00 7.817315298826914999e-23
2.174932661731600270e+00 7.722441697460945740e-23
2.181622445634568752e+00 7.628759182568207017e-23
2.188332806362491390e+00 7.536261443996092838e-23
2.195063807206758977e+00 7.444934422735982540e-23
2.201815511653437696e+00 7.354751061737829982e-23
2.208587983383867304e+00 7.265703885099128023e-23
2.215381286275262429e+00 7.177781927372240443e-23
2.222195484401314758e+00 7.090957800202567708e-23
2.229030642032797882e+00 7.005220878819603152e-23
2.235886823638173038e+00 6.920560672955079569e-23
2.242764093884197063e+00 6.836956073260382171e-23
2.249662517636533909e+00 6.754395505345852044e-23
2.256582159960362599e+00 6.672869452721471495e-23
2.263523086120995842e+00 6.592358676654161179e-23
2.270485361584491546e+00 6.512851105666577239e-23
2.277469052018272766e+00 6.434337972155232618e-23
2.284474223291745432e+00 6.356801524574377067e-23
2.291500941476921849e+00 6.280229500168182955e-23
2.298549272849040648e+00 6.204613723292161931e-23
2.305619283887194726e+00 6.129937655203175103e-23
2.312711041274957857e+00 6.056190642540800646e-23
2.319824611901011302e+00 5.983366451966616728e-23
2.326960062859777523e+00 5.911445602182780081e-23
2.334117461452052122e+00 5.840416189326658463e-23
2.341296875185637116e+00 5.770271039173277217e-23
2.348498371775980420e+00 5.700995435372535359e-23
2.355722019146812674e+00 5.632577771758259379e-23
2.362967885430787174e+00 5.565011160616140692e-23
2.370236038970125136e+00 5.498281577856343611e-23
2.377526548317257404e+00 5.432377727905151577e-23
2.384839482235473263e+00 5.367292993543700227e-23
2.392174909699567920e+00 5.303013998752865249e-23
2.399532899896492655e+00 5.239529767361346920e-23
2.406913522226008517e+00 5.176833938094428635e-23
2.414316846301340913e+00 5.114913742710756857e-23
2.421742941949834638e+00 5.053758029079825565e-23
2.429191879213613792e+00 4.993360246634353327e-23
2.436663728350242142e+00 4.933709406736003592e-23
2.444158559833386146e+00 4.874795126467784306e-23
2.451676444353478868e+00 4.816611481218909896e-23
2.459217452818386551e+00 4.759146829854639106e-23
2.466781656354078756e+00 4.702391098683686027e-23
2.474369126305298483e+00 4.646338600385545893e-23
2.481979934236234531e+00 4.590978222400289676e-23
2.489614151931197394e+00 4.536300210373381659e-23
2.497271851395295172e+00 4.482299097150105500e-23
2.504953104855114798e+00 4.428964259521290798e-23
2.512657984759400165e+00 4.376286265651789464e-23
2.520386563779738687e+00 4.324259854722978427e-23
2.528138914811244753e+00 4.272874860414213152e-23
2.535915110973247621e+00 4.222122120304592398e-23
2.543715225609981534e+00 4.171996537957222029e-23
2.551539332291276274e+00 4.122488489340761740e-23
2.559387504813253500e+00 4.073589173288292717e-23
2.567259817199020411e+00 4.025293704306345398e-23
2.575156343699367856e+00 3.977592751584137166e-23
2.583077158793472883e+00 3.930477823067369859e-23
2.591022337189600400e+00 3.883944211899009146e-23
2.598991953825805723e+00 3.837982973936677804e-23
2.606986083870643789e+00 3.792585919268548141e-23
2.615004802723876587e+00 3.747748511160748908e-23
2.623048186017187255e+00 3.703462172049245237e-23
2.631116309614888404e+00 3.659719005889943771e-23
2.639209249614641983e+00 3.616514638591733448e-23
2.647327082348176042e+00 3.573840841325551695e-23
2.655469884382003265e+00 3.531690015624297803e-23
2.663637732518143508e+00 3.490057950799366998e-23
2.671830703794850770e+00 3.448936722605281621e-23
2.680048875487335280e+00 3.408318997077592730e-23
2.688292325108497138e+00 3.368200706983536773e-23
2.696561130409653284e+00 3.328574273787257970e-23
2.704855369381273356e+00 3.289432629722444590e-23
2.713175120253715544e+00 3.250771851051227751e-23
2.721520461497962007e+00 3.212584662708908098e-23
2.729891471826360938e+00 3.174864253538150116e-23
2.738288230193369088e+00 3.137606838135765106e-23
2.746710815796295613e+00 3.100805432327294943e-23
2.755159308076049030e+00 3.064453472267066957e-23
2.763633786717887286e+00 3.028547305926836354e-23
2.772134331652167827e+00 2.993080228018877398e-23
2.780661023055104319e+00 2.958045912775214870e-23
2.789213941349519388e+00 2.923440836600366438e-23
2.797793167205605780e+00 2.889258562219079725e-23
2.806398781541686205e+00 2.855492993790813333e-23
2.815030865524976278e+00 2.822140731913823741e-23
2.823689500572350131e+00 2.789195595200775976e-23
2.832374768351109573e+00 2.756651709110237616e-23
2.841086750779752812e+00 2.724505793888506760e-23
2.849825530028748499e+00 2.692751914207367389e-23
2.858591188521308890e+00 2.661384408740299319e-23
2.867383808934168776e+00 2.630400113128956443e-23
2.876203474198364862e+00 2.599793328085148048e-23
2.885050267500018251e+00 2.569558597775558999e-23
2.893924272281117815e+00 2.539692869128669604e-23
2.902825572240308460e+00 2.510190669309562347e-23
2.911754251333682042e+00 2.481046740404081142e-23
2.920710393775564739e+00 2.452258136725866834e-23
2.929694084039315527e+00 2.423819602837181399e-23
2.938705406858121094e+00 2.395726071639020262e-23
2.947744447225795650e+00 2.367974701071875753e-23
2.956811290397581615e+00 2.340560444134553422e-23
2.965906021890954314e+00 2.313478417510220735e-23
2.975028727486430657e+00 2.286725879070276544e-23
2.984179493228373836e+00 2.260297981947723232e-23
2.993358405425808666e+00 2.234190020004122035e-23
3.002565550653233384e+00 2.208399347504410787e-23
3.011801015751437660e+00 2.182921309637806513e-23
3.021064887828321499e+00 2.157751370959239974e-23
3.030357254259715027e+00 2.132886978832457169e-23
3.039678202690205389e+00 2.108323662780775850e-23
3.049027821033961416e+00 2.084057051827004168e-23
3.058406197475564081e+00 2.060084683121984574e-23
3.067813420470836494e+00 2.036402263204558854e-23
3.077249578747680125e+00 2.013005579569201757e-23
3.086714761306910138e+00 1.989892255935600505e-23
3.096209057423096933e+00 1.967058168779570178e-23
3.105732556645405040e+00 1.944499258436830784e-23
3.115285348798440435e+00 1.922213232198737855e-23
3.124867523983097861e+00 1.900196129581531110e-23
3.134479172577407269e+00 1.878444038158858440e-23
3.144120385237390458e+00 1.856954745968146200e-23
3.153791252897913289e+00 1.835724449128986738e-23
3.163491866773544992e+00 1.814749377018398588e-23
3.173222318359417926e+00 1.794027395527725545e-23
3.182982699432089557e+00 1.773554851226775355e-23
3.192773102050409761e+00 1.753328110292023196e-23
3.202593618556388133e+00 1.733345113619587958e-23
3.212444341576065732e+00 1.713602352133728207e-23
3.222325364020386829e+00 1.694096323960214954e-23
3.232236779086077760e+00 1.674825042568850302e-23
3.242178680256524448e+00 1.655785137295215526e-23
3.252151161302654359e+00 1.636973233406875940e-23
3.262154316283820688e+00 1.618387414462630371e-23
3.272188239548690536e+00 1.600024442955394427e-23
3.282253025736133534e+00 1.581881066492450218e-23
3.292348769776115347e+00 1.563955436192185121e-23
3.302475566890591629e+00 1.546244442413600178e-23
3.312633512594409968e+00 1.528744951112575354e-23
3.322822702696205610e+00 1.511455178292539527e-23
3.333043233299307850e+00 1.494372136989577709e-23
3.343295200802646860e+00 1.477492807247049776e-23
3.353578701901661852e+00 1.460815468250908562e-23
3.363893833589213678e+00 1.444337250397795435e-23
3.374240693156499216e+00 1.428055243614612396e-23
3.384619378193969297e+00 1.411967788006263172e-23
3.395029986592249749e+00 1.396072127474859746e-23
3.405472616543062436e+00 1.380365457224262561e-23
3.415947366540154739e+00 1.364846176031410219e-23
3.426454335380225924e+00 1.349511636727282033e-23
3.436993622163860174e+00 1.334359137387355965e-23
3.447565326296460952e+00 1.319387132382774256e-23
3.458169547489188034e+00 1.304593078606671627e-23
3.468806385759899857e+00 1.289974372744163984e-23
3.479475941434094999e+00 1.275529524838996650e-23
3.490178315145858079e+00 1.261256091809050877e-23
3.500913607838811004e+00 1.247151564803657073e-23
3.511681920767063314e+00 1.233214506210702460e-23
3.522483355496167867e+00 1.219442569239449757e-23
3.533318013904079624e+00 1.205833337548314945e-23
3.544185998182114439e+00 1.192385424595069670e-23
3.555087410835914952e+00 1.179096575809089858e-23
3.566022354686415596e+00 1.165964462212634550e-23
3.576990932870814710e+00 1.152987746835713597e-23
3.587993248843544869e+00 1.140164264338541052e-23
3.599029406377251217e+00 1.127491770981021276e-23
3.610099509563766684e+00 1.114968976743998053e-23
3.621203662815096980e+00 1.102593801863350916e-23
3.632341970864406022e+00 1.090364084931927166e-23
3.643514538766999600e+00 1.078278581662031320e-23
3.654721471901319241e+00 1.066335293771003735e-23
3.665962875969936530e+00 1.054532139713271806e-23
3.677238857000548311e+00 1.042867919682029660e-23
3.688549521346977222e+00 1.031340713557514814e-23
3.699894975690176224e+00 1.019948514846469981e-23
3.711275327039233574e+00 1.008690167085340318e-23
3.722690682732380907e+00 9.975638277326336719e-24
3.734141150438008872e+00 9.865675647111614736e-24
3.745626838155679650e+00 9.757002623712762405e-24
3.757147854217147032e+00 9.649601484221919205e-24
3.768704307287378263e+00 9.543453604404243508e-24
3.780296306365577230e+00 9.438548236419701484e-24
3.791923960786215186e+00 9.334868380973055350e-24
3.803587380220061487e+00 9.232396108144438240e-24
3.815286674675215206e+00 9.131121025697080738e-24
3.827021954498146084e+00 9.031026800960090169e-24
3.838793330374732804e+00 8.932096175855113433e-24
3.850600913331308828e+00 8.834319147962612021e-24
3.862444814735709109e+00 8.737680006496442724e-24
3.874325146298319478e+00 8.642162124793757287e-24
3.886242020073131798e+00 8.547755865214180236e-24
3.898195548458799120e+00 8.454446156656340949e-24
3.910185844199697947e+00 8.362216969095817775e-24
3.922213020386990046e+00 8.271059005185532090e-24
3.934277190459688711e+00 8.180957790417092324e-24
3.946378468205730794e+00 8.091897904140746681e-24
3.958516967763047845e+00 8.003870372682373783e-24
3.970692803620643474e+00 7.916861288859132151e-24
3.982906090619673378e+00 7.830855801333524555e-24
3.995156943954529360e+00 7.745845271315537866e-24
4.007445479173923353e+00 7.661816336185368583e-24
4.019771812181978987e+00 7.578754691418127437e-24
4.032136059239324943e+00 7.496652008052645662e-24
4.044538336964190961e+00 7.415495458848878482e-24
4.056978762333507404e+00 7.335271267798615664e-24
4.069457452684010157e+00 7.255971404737768115e-24
4.081974525713344626e+00 7.177583548817667017e-24
4.094530099481179519e+00 7.100094438399152713e-24
4.107124292410316180e+00 7.023496333799327933e-24
4.119757223287808579e+00 6.947777401276272881e-24
4.132429011266083307e+00 6.872924871227650185e-24
4.145139775864063125e+00 6.798931284473339913e-24
4.157889636968292280e+00 6.725785277407225801e-24
4.170678714834068934e+00 6.653474555776495529e-24
4.183507130086582926e+00 6.581991930414885839e-24
4.196375003722047303e+00 6.511326486582877293e-24
4.209282457108842301e+00 6.441466389892604192e-24
4.222229611988660203e+00 6.372404713310285508e-24
4.235216590477653753e+00 6.304130974855669737e-24
4.248243515067587239e+00 6.236633778722690469e-24
4.261310508626993787e+00 6.169906451732197115e-24
4.274417694402329992e+00 6.103938929809443493e-24
4.287565196019142988e+00 6.038720242863754533e-24
4.300753137483233957e+00 5.974243957147463380e-24
4.313981643181827863e+00 5.910500409816333487e-24
4.327250837884749401e+00 5.847479043861220491e-24
4.340560846745593615e+00 5.785173660647169146e-24
4.353911795302913390e+00 5.723574977187285118e-24
4.367303809481397181e+00 5.662672832618847144e-24
4.380737015593066275e+00 5.602461258868804229e-24
4.394211540338452515e+00 5.542931342646636224e-24
4.407727510807805338e+00 5.484073299791777814e-24
4.421285054482281929e+00 5.425881380597625175e-24
4.434884299235156924e+00 5.368347031843635803e-24
4.448525373333023225e+00 5.311460837450758226e-24
4.462208405437003478e+00 5.255217254634892824e-24
4.475933524603965097e+00 5.199608069476355657e-24
4.489700860287733519e+00 5.144624226780057182e-24
4.503510542340318779e+00 5.090260388624820538e-24
4.517362701013134085e+00 5.036508665124754654e-24
4.531257466958231284e+00 4.983360339379680157e-24
4.545194971229525649e+00 4.930810278660801684e-24
4.559175345284037562e+00 4.878850909769089503e-24
4.573198720983129739e+00 4.827473841937777368e-24
4.587265230593754239e+00 4.776674128131215204e-24
4.601375006789694133e+00 4.726444508283573404e-24
4.615528182652819389e+00 4.676776911444376777e-24
4.629724891674340981e+00 4.627666572306483720e-24
4.643965267756070325e+00 4.579106516711728989e-24
4.658249445211681383e+00 4.531088991882989952e-24
4.672577558767977202e+00 4.483609413724392453e-24
4.686949743566163562e+00 4.436661087990163160e-24
4.701366135163118187e+00 4.390236550985773228e-24
4.715826869532675047e+00 4.344331404338151515e-24
4.730332083066904225e+00 4.298939229132771934e-24
4.744881912577396221e+00 4.254052848151449924e-24
4.759476495296556031e+00 4.209668022577357269e-24
4.774115968878897220e+00 4.165778609454456709e-24
4.788800471402336001e+00 4.122377714539988980e-24
4.803530141369501294e+00 4.079461263562547382e-24
4.818305117709032359e+00 4.037023357621946716e-24
4.833125539776893298e+00 3.995057386318032093e-24
4.847991547357690223e+00 3.953559441654235008e-24
4.862903280665983985e+00 3.912523872216164962e-24
4.877860880347618000e+00 3.871944319018196048e-24
4.892864487481039859e+00 3.831817044589351564e-24
4.907914243578635372e+00 3.792136643340372967e-24
4.923010290588063498e+00 3.752897013189111425e-24
4.938152770893593058e+00 3.714094558941331429e-24
4.953341827317446544e+00 3.675724119265926867e-24
4.968577603121146602e+00 3.637779847691192486e-24
4.983860242006869612e+00 3.600258301609297620e-24
4.999189888118798386e+00 3.563154532969762204e-24
5.014566686044483745e+00 3.526462946294840864e-24
5.029990780816204321e+00 3.490180253877584153e-24
5.045462317912342343e+00 3.454301727439695405e-24
5.060981443258746992e+00 3.418821993369516323e-24
5.076548303230117298e+00 3.383737914005984238e-24
5.092163044651376147e+00 3.349044979260321596e-24
5.107825814799062947e+00 3.314738042477691866e-24
5.123536761402716522e+00 3.280814093314266056e-24
5.139296032646273105e+00 3.247268827872023010e-24
5.155103777169459001e+00 3.214097324273847396e-24
5.170960144069196573e+00 3.181296706032790352e-24
5.186865282901009344e+00 3.148862853815251278e-24
5.202819343680431530e+00 3.116791055451339446e-24
5.218822476884424688e+00 3.085078569365026199e-24
5.234874833452794363e+00 3.053721462771633010e-24
5.250976564789619161e+00 3.022715216943700052e-24
5.267127822764669176e+00 2.992057212192756716e-24
5.283328759714851941e+00 2.961743701526903928e-24
5.299579528445637067e+00 2.931770360893192107e-24
5.315880282232501308e+00 2.902134685572813129e-24
5.332231174822377184e+00 2.872833100157214359e-24
5.348632360435098931e+00 2.843861476230339194e-24
5.365083993764862669e+00 2.815217428852313013e-24
5.381586229981676794e+00 2.786897551047305377e-24
5.398139224732836361e+00 2.758897899466756919e-24
5.414743134144379688e+00 2.731216214932354328e-24
5.431398114822571621e+00 2.703849262978596691e-24
5.448104323855371689e+00 2.676793287377672189e-24
5.464861918813921804e+00 2.650046151720356320e-24
5.481671057754029519e+00 2.623604799822619377e-24
5.498531899217661056e+00 2.597465668392320052e-24
5.515444602234431670e+00 2.571626752212457830e-24
5.532409326323114662e+00 2.546085172943692836e-24
5.549426231493135298e+00 2.520837567310898647e-24
5.566495478246087814e+00 2.495882070961048421e-24
5.583617227577246211e+00 2.471215991858682641e-24
5.600791640977081265e+00 2.446836169822993656e-24
5.618018880432788187e+00 2.422740891449454660e-24
5.635299108429809856e+00 2.398927659284229917e-24
5.652632487953371587e+00 2.375393525136456048e-24
5.670019182490019460e+00 2.352136934155004820e-24
5.687459356029160418e+00 2.329155591472175797e-24
5.704953173064606808e+00 2.306446768730070505e-24
5.722500798596135141e+00 2.284009080067244249e-24
5.740102398131034178e+00 2.261840439783598398e-24
5.757758137685670796e+00 2.239938346205947302e-24
5.775468183787054954e+00 2.218301591199195776e-24
5.793232703474409995e+00 2.196928305280228207e-24
5.811051864300749159e+00 2.175816219114970696e-24
5.828925834334452105e+00 2.154964309175864641e-24
5.846854782160855635e+00 2.134370927031392491e-24
5.864838876883839092e+00 2.114034039706849634e-24
5.882878288127423971e+00 2.093952813370383226e-24
5.900973186037368201e+00 2.074125822686233473e-24
5.919123741282775519e+00 2.054551271915026177e-24
5.937330125057703967e+00 2.035228518340783344e-24
5.955592509082777930e+00 2.016156358818428857e-24
5.973911065606813509e+00 1.997333231591647487e-24
